,PROP_TYPE,ADDRESS,CITY,ZIP,PRICE,LOCATION,SQFT,YR_BUILT,MLS#,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS
1244,Multi-Family,4344 Michigan Ave,Los Angeles,90022,729000,C34 - Los Angeles Southwest,2037.0,1949.0,PW23208101,34.0385873,-118.1720814,4532,724.522904211876,832,30.0,0.0
1245,Townhouse,9860 N Lassen Rd,Mission Hills (san Fernando),91345,775000,MHL - Mission Hills,1805.0,2018.0,RS24011263,34.24967,-118.46652,2566,2919.93687399195,14802,12.0,4.0
1246,Multi-Family,4173 Hubbard St,Los Angeles,90023,675000,699 - Not Defined,1680.0,1963.0,MB23207297,34.026496,-118.1802883,4298,631.386158827992,1633,9.0,0.0
1248,Single Family Residential,2936 S Denison Ave,San Pedro,90731,799000,181 - Point Fermin,1040.0,1923.0,PW24015628,33.7171602,-118.2886679,737,3372.7930746946,12651,17.0,1.0
1249,Single Family Residential,554 Bonita St,San Pedro,90731,779900,189 - Barton Hill,2190.0,2003.0,PW24014727,33.7480551,-118.2891907,456,2190.47201317588,11046,14.0,4.0
1250,Townhouse,18701 Hatteras St #7,Tarzana,91356,819999,TAR - Tarzana,2033.0,1981.0,SR24010185,34.1779098,-118.5410164,5034,1422.4682636902,18323,16.0,12.0
1253,Multi-Family,3980 Gleason St,East Los Angeles,90063,780000,ELA - East Los Angeles,1840.0,1928.0,RS24011550,34.0349517,-118.1791534,3893,335.698683486756,1245,24.0,0.0
1254,Single Family Residential,13279 Judd St,Pacoima,91331,759999,PAC - Pacoima,1289.0,1962.0,SR24013674,34.2700439,-118.4226714,2370,2587.49553496819,14592,18.0,3.0
1255,Condo/Co-op,8145 Redlands St #306,Playa Del Rey,90293,769000,Playa Del Rey,1116.0,1975.0,24-350873,33.9567575,-118.4377067,3724,3388.58824152793,6635,13.0,1.0
1256,Multi-Family,9305 Maie Ave,Los Angeles,90002,799000,Metropolitan South,2152.0,1925.0,24-350769,33.9522065,-118.2449679,1833,3855.4569425619698,1012,10.0,0.0
1257,Multi-Family,1538 W 85th St,Los Angeles,90047,800000,C34 - Los Angeles Southwest,1779.0,1949.0,IN24013060,33.9607507,-118.3038033,1536,5126.22481341738,4085,26.0,1.0
1259,Single Family Residential,4635 Hammel St,Los Angeles,90022,815000,699 - Not Defined,891.0,1928.0,PW23229912,34.0426286,-118.1659575,5148,1556.80427044656,1273,33.0,0.0
1260,Multi-Family,706 W 42nd Pl,Los Angeles,90037,739990,C34 - Los Angeles Southwest,1324.0,1907.0,SR23206731,34.0060287,-118.2861216,921,3259.85564285402,1638,42.0,3.0
1262,Single Family Residential,14164 Louvre St,Arleta,91331,810000,ARL - Arleta,1468.0,1950.0,SR24012546,34.2575,-118.4420712,2717,2594.27039626799,14010,15.0,1.0
1263,Single Family Residential,3817 Michigan Ave,Los Angeles,90063,699900,699 - Not Defined,1435.0,1915.0,IG23199942,34.0383291,-118.1839875,3245,632.4362233827151,1060,31.0,0.0
1265,Multi-Family,4146 Woodlawn Ave,Los Angeles,90011,830000,C23 - Metropolitan,4320.0,1906.0,PW23229536,34.00832,-118.2726016,1847,2633.27579172518,1952,39.0,2.0
1266,Multi-Family,4720 6th Ave,Los Angeles,90043,700000,PHHT - Park Hills Heights,2239.0,1923.0,CV23163853,34.0003473,-118.3232631,242,4965.52564952941,1085,22.0,2.0
1268,Single Family Residential,1347 W 36th St,Los Angeles,90007,749000,Los Angeles Southwest,1100.0,1907.0,24-349619,34.0229722,-118.2989098,2708,2032.98331554126,1037,37.0,2.0
1269,Single Family Residential,1553 E 102nd St,Los Angeles,90002,650000,699 - Not Defined,1463.0,1951.0,PW23203418,33.9445343,-118.2464766,968,2848.08085134527,482,28.0,5.0
1270,Single Family Residential,639 W 101st St,Los Angeles,90044,749999,122 - Harbor Gateway,1394.0,1927.0,CV24011560,33.9448124,-118.2860622,1595,5600.79622832721,2229,31.0,1.0
1271,Multi-Family,970-974 W 3rd St,San Pedro,90731,675000,187 - Holy Trinity,1230.0,1924.0,SB23202420,33.74172,-118.2983617,876,869.103673442287,12256,13.0,7.0
1272,Condo/Co-op,1206 Spinnaker Ln,Harbor City,90710,819000,124 - Harbor City,1829.0,2020.0,SB24004185,33.798431,-118.297097,4469,1296.9282179334,11604,6.0,0.0
1274,Townhouse,10629 Woodbridge St #105,Toluca Lake,91602,799000,TUL - Toluca Lake,1583.0,1992.0,SR24000654,34.1490927,-118.3625321,1245,3970.7299939315,1222,23.0,4.0
1275,Condo/Co-op,1163 W 11th St #5,San Pedro,90731,659000,183 - Vista Del Oro,1576.0,1991.0,SB23194614,33.7335971,-118.3025228,899,696.7480044863511,13044,14.0,0.0
1276,Single Family Residential,13261 Judd St,Pacoima,91331,799950,PAC - Pacoima,924.0,1912.0,SR24011257,34.2703585,-118.4221861,2401,2624.2812061476,14612,16.0,3.0
1277,Single Family Residential,1849 W 109th St,Los Angeles,90047,700000,Metropolitan Southwest,1416.0,1946.0,23-312245,33.9371435,-118.3107005,3815,4563.84853204328,2383,18.0,0.0
1278,Multi-Family,135 W 86th Pl,Los Angeles,90003,749900,C34 - Los Angeles Southwest,1950.0,1991.0,DW24006890,33.959533,-118.2751315,409,6025.6723240757,3554,37.0,3.0
1280,Condo/Co-op,9433 N Sepulveda Blvd #30,North Hills,91343,769900,NOH - North Hills,1733.0,2024.0,SR24011331,34.2419552,-118.4684441,3615,1935.33830855489,14205,22.0,4.0
1281,Single Family Residential,1001 W 78th St,Los Angeles,90044,669000,C36 - Metropolitan Southwest,1260.0,1980.0,CV23191027,33.9696512,-118.2920456,459,6750.4632701041,4958,21.0,0.0
1282,Multi-Family,3045 E 5th St,Los Angeles,90063,749999,BOYH - Boyle Heights,1600.0,1914.0,IG24011151,34.0348723,-118.2027932,1668,1287.07810995006,1183,25.0,1.0
1283,Condo/Co-op,1345 N Fuller Ave #306,Los Angeles,90046,730000,699 - Not Defined,1201.0,1968.0,TR23197596,34.0956999,-118.3499117,3513,2758.95223828524,1489,37.0,24.0
1285,Single Family Residential,11863 Avalon Blvd,Los Angeles,90061,650000,Metropolitan South,1902.0,1931.0,23-324075,33.9251979,-118.2655727,1361,2547.16167836076,306,20.0,0.0
1286,Single Family Residential,4917 Ithaca Ave,El Sereno,90032,789900,621 - El Sereno,978.0,1990.0,NDP2400481,34.0707195,-118.1774749,3400,2923.02211937623,4555,21.0,0.0
1287,Single Family Residential,1607 E 4th St,Los Angeles,90033,649000,BOYH - Boyle Heights,2398.0,1907.0,MB23194447,34.0431219,-118.2225055,1169,1011.15978327066,635,10.0,3.0
1288,Single Family Residential,1647 W 79th St,Los Angeles,90047,750000,C36 - Metropolitan Southwest,1234.0,1948.0,SR24009674,33.9675581,-118.3063748,899,5177.48766835062,3463,18.0,1.0
1289,Single Family Residential,5301 Huntington Dr N,Los Angeles,90032,700000,621 - El Sereno,850.0,1920.0,DW23193042,34.091052,-118.1658547,518,2439.03054486471,3363,11.0,0.0
1290,Multi-Family,523 W 76th St,Los Angeles,90044,825000,C36 - Metropolitan Southwest,2123.0,1922.0,PW24006463,33.9709767,-118.2836095,517,7075.9311236025505,4505,26.0,5.0
1291,Condo/Co-op,1131 Alta Loma Rd #204,West Hollywood,90069,700000,West Hollywood Vicinity,741.0,1972.0,23-306813,34.0915898,-118.3783804,5822,2086.99804867287,4631,33.0,0.0
1292,Multi-Family,172 W Martin Luther King Junior Blvd,Los Angeles,90037,825000,C42 - Downtown L.A.,3300.0,1924.0,PW24006461,34.0108492,-118.2757811,1984,2306.45742587966,1486,42.0,3.0
1294,Multi-Family,5715 S Manhattan Pl,Los Angeles,90062,789000,Park Hills Heights,1768.0,1923.0,24-347887,33.990493,-118.310437,434,6038.69534307362,2289,29.0,8.0
1295,Multi-Family,935 W 54th St,Los Angeles,90037,649000,C34 - Los Angeles Southwest,2000.0,1909.0,CV23190890,33.993483,-118.290559,876,5000.40057131356,3326,23.0,8.0
1296,Single Family Residential,116 S Concord St,Los Angeles,90063,799999,BOYH - Boyle Heights,1089.0,1922.0,DW24008215,34.0373134,-118.1968518,1962,1804.05544315266,658,27.0,0.0
1299,Condo/Co-op,436 S Virgil Ave #404,Los Angeles,90020,709000,KREA - Koreatown,1030.0,2015.0,WS23148627,34.0656713,-118.2866932,1320,205.386423487824,549,51.0,18.0
1300,Multi-Family,1626 E 82nd St,Los Angeles,90001,780000,C37 - Metropolitan South,1473.0,1958.0,DW23141936,33.9646879,-118.245048,3020,4075.92195540544,711,17.0,0.0
1301,Single Family Residential,1137 W Grant St,Wilmington,90744,699800,195 - West Wilmington,1466.0,1955.0,OC23187427,33.7832599,-118.2772002,2071,2193.19218661901,9411,11.0,0.0
1302,Multi-Family,8103 Alix Ave,Los Angeles,90001,800000,C37 - Metropolitan South,2384.0,1909.0,RS24010001,33.9650432,-118.236052,3543,3555.40153367342,1079,6.0,0.0
1303,Multi-Family,135 W 62nd St,Los Angeles,90003,649999,C34 - Los Angeles Southwest,1781.0,1923.0,DW23185696,33.9835136,-118.2752509,2216,5746.74852081634,3615,42.0,3.0
1304,Condo/Co-op,7560 Hollywood Blvd #109,Los Angeles,90046,799000,Hollywood,1528.0,1960.0,24-347055,34.1014511,-118.3543904,3946,3324.5228477488,1763,22.0,15.0
1305,Condo/Co-op,5132 Maplewood Ave #204,Los Angeles,90004,699000,Hancock Park-Wilshire,1160.0,2006.0,23-313199,34.0801386,-118.3149111,2809,2470.18446193071,2572,26.0,21.0
1307,Condo/Co-op,2852 Sawtelle Blvd #30,Los Angeles,90064,679000,WLA - West Los Angeles,890.0,1971.0,PW23184881,34.0277613,-118.431968,3048,3946.90925426656,1057,0.0,14.0
1309,Single Family Residential,433 49th St,Los Angeles,90037,810000,C37 - Metropolitan South,1649.0,1910.0,SB24009080,33.9985272,-118.2816407,572,4050.31492621414,2684,38.0,1.0
1310,Condo/Co-op,1131 Alta Loma Rd #528,West Hollywood,90069,819000,West Hollywood Vicinity,3223.827432733158,1972.0,24-347697,34.0915898,-118.3783804,5822,2086.99804867287,4631,33.0,0.0
1311,Single Family Residential,10525 Lanark St,Sun Valley,91352,779900,SUNV - Sun Valley,788.0,1944.0,SR24008681,34.2175278,-118.3602796,5384,5027.15327840581,6849,13.0,3.0
1314,Multi-Family,2716 Marengo St,Los Angeles,90033,710000,BOYH - Boyle Heights,1188.0,1925.0,DW23184836,34.0543555,-118.1970798,2130,1147.73893825281,2029,15.0,1.0
1315,Condo/Co-op,4771 Don Ricardo Dr #18,Los Angeles,90008,775000,PHHT - Park Hills Heights,1832.0,1961.0,EV24005456,34.0119796,-118.3552554,1928,3925.8270221410703,1722,2.0,0.0
1316,Single Family Residential,1351 Exposition Blvd,Los Angeles,90018,650000,C17 - Mid-Wilshire,728.0,1913.0,CV23158568,34.0184865,-118.3019701,2884,2418.04509763253,772,34.0,1.0
1318,Single Family Residential,1601 W 67th St,Los Angeles,90047,729000,Los Angeles Southwest,876.0,1932.0,23-317185,33.9787052,-118.3048012,1414,6119.408770065889,3163,35.0,3.0
1319,Multi-Family,725 W 85th St,Los Angeles,90044,815000,C36 - Metropolitan Southwest,2520.0,1922.0,SB24007515,33.9615105,-118.2862731,648,7029.5999508396,4438,34.0,2.0
1320,Multi-Family,935 E 32nd St,Los Angeles,90011,695000,C23 - Metropolitan,1681.0,1905.0,RS23183116,34.0149794,-118.2593573,1154,2341.28810998919,1645,34.0,2.0
1322,Multi-Family,232 W 49th St,Los Angeles,90037,699999,C42 - Downtown L.A.,1744.0,1913.0,IV23142905,33.9981993,-118.2772587,1061,4012.94219251906,2850,41.0,2.0
1323,Condo/Co-op,4312 Babcock Ave #1,Studio City,91604,780000,STUD - Studio City,1427.0,1963.0,PF24006139,34.1490508,-118.4060185,2638,5068.02406717339,4173,16.0,4.0
1324,Multi-Family,3722 Maple Ave,Los Angeles,90011,690000,Downtown L.A.,2283.0,1905.0,23-316361,34.0141923,-118.2710486,1935,1862.34464363455,1324,42.0,1.0
1325,Condo/Co-op,4724 Kester Ave #410,Sherman Oaks,91403,789000,SO - Sherman Oaks,1210.0,2009.0,SR24006395,34.1564275,-118.4567865,4982,964.80864865352,9050,16.0,4.0
1327,Single Family Residential,517 W 110th St,Los Angeles,90044,660000,699 - Not Defined,1388.0,1930.0,DW23164884,33.9358761,-118.2833392,1365,4809.32449101989,992,31.0,2.0
1328,Condo/Co-op,1064 S Shenandoah St #103,Los Angeles,90035,769000,Beverlywood Vicinity,1014.0,1990.0,24-345041,34.0572793,-118.3811877,1712,2086.01944798453,4041,26.0,18.0
1329,Single Family Residential,25827 President Ave,Harbor City,90710,740000,124 - Harbor City,1326.0,1959.0,AR23178122,33.7886248,-118.3045271,5140,979.244772289456,12530,19.0,0.0
1330,Condo/Co-op,8738 Delgany Ave #106,Playa Del Rey,90293,825000,C31 - Playa Del Rey,1177.0,1968.0,SB23177419,33.9552606,-118.438718,3943,3584.88155978186,6722,13.0,1.0
1331,Vacant Land,1162 W Florence Ave,Los Angeles,90044,650000,Metropolitan Southwest,3223.827432733158,1962.9808163265307,23-314261,33.9743009,-118.296022,971,6616.31490270506,4298,27.0,2.0
1333,Multi-Family,648 E 82nd St,Los Angeles,90001,700000,C37 - Metropolitan South,1344.0,1925.0,CV23177383,33.9645068,-118.2632832,1130,5508.112804755209,2329,30.0,4.0
1334,Single Family Residential,2652 S Palm Grove Ave,Los Angeles,90016,750000,Mid Los Angeles,1402.0,1923.0,24-346045,34.0310876,-118.3455055,2299,3395.29761510978,956,20.0,3.0
1335,Multi-Family,210 E 84th St,Los Angeles,90003,735000,C37 - Metropolitan South,2523.0,1965.0,PW23166060,33.9626421,-118.2714246,420,6141.06843953784,3167,32.0,3.0
1336,Single Family Residential,1212 N Alma Ave,Los Angeles,90063,749000,BOYH - Boyle Heights,1160.0,1958.0,SR24003045,34.0524017,-118.1923734,2439,1650.98682901654,2286,20.0,1.0
1337,Single Family Residential,1309 W 73rd St,Los Angeles,90044,649900,C34 - Los Angeles Southwest,1177.0,1921.0,PW23170221,33.9738595,-118.2985444,1207,6341.79929580665,4074,25.0,2.0
1338,Vacant Land,2561 Glen Green St,Hollywood Hills,90069,799999,Hollywood Hills East,3223.827432733158,1962.9808163265307,224000097,34.1168156,-118.3202472,1499,2792.4155401649,2114,0.0,0.0
1339,Vacant Land,4551 Lindley Ave,Tarzana,91356,799000,TAR - Tarzana,3223.827432733158,1962.9808163265307,SR24003427,34.153234,-118.530175,4741,2294.45668237678,17195,0.0,0.0
1341,Single Family Residential,2529 73rd St,Los Angeles,90043,750000,Park Hills Heights,1612.0,1962.9808163265307,24-345337,33.9739489,-118.3219286,406,4272.9108606479,1584,23.0,0.0
1343,Multi-Family,4233 Dalton Ave,Los Angeles,90062,750900,C34 - Los Angeles Southwest,1986.0,1916.0,SB23224425,34.0063622,-118.3037754,2105,3953.6919280918705,1705,34.0,6.0
1344,Townhouse,18100 Burbank Blvd #14,Tarzana,91356,725000,TAR - Tarzana,2112.0,1979.0,SB23160054,34.1721422,-118.5278362,3555,558.695483576728,16819,14.0,2.0
1347,Condo/Co-op,927 Kings Rd #307,West Hollywood,90069,789000,Not Applicable,964.0,1964.0,219104907,34.0879612,-118.3720437,5767,1869.00736492307,4151,31.0,3.0
1349,Townhouse,5240 Vantage Ave #106,Valley Village,91607,749500,VVL - Valley Village,1285.0,1992.0,SR23208308,34.166068,-118.3978256,2401,5802.192507802,2362,20.0,3.0
1353,Single Family Residential,13704 Osborne St,Arleta,91331,775000,Arleta,1816.0,1952.0,24-344315,34.2377905,-118.4314844,1220,2591.7000231617,11136,12.0,1.0
1354,Multi-Family,242 W 46th St,Los Angeles,90037,750000,Downtown L.A.,2604.0,1922.0,24-344193,34.0017962,-118.2776489,1068,3538.49196502108,2383,44.0,2.0
1355,Multi-Family,9624 Parmelee Ave,Los Angeles,90002,669900,WATT - Watts,1510.0,1935.0,TR23154849,33.9484982,-118.250035,1630,3446.09355321425,1138,28.0,3.0
1357,Condo/Co-op,4248 Laurel Canyon Blvd #206,Studio City,91604,750000,STUD - Studio City,1350.0,1978.0,SR24001323,34.1478603,-118.3961111,2600,6171.01849201772,3511,22.0,15.0
1361,Multi-Family,1952 City View Ave,Los Angeles,90033,699989,BOYH - Boyle Heights,1672.0,1926.0,SR23138390,34.0532035,-118.2110612,1165,868.8771842481591,1249,32.0,3.0
1363,Multi-Family,1144 W 85th St,Los Angeles,90044,825000,C16 - Mid Los Angeles,2070.0,1928.0,RS23227163,33.960675,-118.2955517,791,6015.48468003776,4313,27.0,1.0
1364,Condo/Co-op,7100 Alvern St #411,Los Angeles,90045,775000,Westchester,1140.0,2010.0,23-340831,33.9749728,-118.3771505,4979,2019.79912869396,1764,15.0,5.0
1365,Single Family Residential,1133 W 122nd St,Los Angeles,90044,745000,C34 - Los Angeles Southwest,1158.0,1905.0,DW23229552,33.9223138,-118.2951871,3104,3938.94096141024,937,8.0,0.0
1366,Multi-Family,2808 Maple Ave,Los Angeles,90011,650000,Downtown L.A.,1072.0,1908.0,23-294453,34.0215156,-118.2665061,1729,1156.427342863,1290,52.0,0.0
1367,Multi-Family,3747 Ruthelen St,Los Angeles,90018,649999,699 - Not Defined,2100.0,1927.0,OC23134530,34.019555,-118.3130328,2166,2175.84223566493,487,24.0,1.0
1368,Multi-Family,1138 S Duncan Ave,East Los Angeles,90022,719900,ELA - East Los Angeles,1510.0,1923.0,PW23139928,34.019246,-118.170856,5718,1622.52660953051,1914,30.0,0.0
1370,Single Family Residential,1708 S Union Ave,Los Angeles,90015,690000,C34 - Los Angeles Southwest,1326.0,1902.0,SR23146538,34.0402139,-118.2798642,640,1617.54693616807,1507,47.0,4.0
1371,Condo/Co-op,436 S Virgil Ave #202,Los Angeles,90020,679000,C17 - Mid-Wilshire,1040.0,2015.0,SB23151788,34.0656713,-118.2866932,1320,205.386423487824,549,51.0,18.0
1372,Multi-Family,136 E 118th Pl,Los Angeles,90061,700000,C37 - Metropolitan South,1564.0,1924.0,DW23147948,33.9254234,-118.2725524,1184,3324.01057234896,861,23.0,0.0
1373,Multi-Family,1513 E 106th St,Los Angeles,90002,715000,Metropolitan South,3584.0,1916.0,23-267413,33.9398609,-118.2477089,485,2258.75779870068,597,24.0,4.0
1375,Single Family Residential,10427 S Denker Ave,Los Angeles,90047,729000,Metropolitan Southwest,1198.0,1938.0,23-294949,33.9414378,-118.3048951,2950,4987.27767250574,2252,26.0,0.0
1376,Multi-Family,829 E Century Blvd,Los Angeles,90002,649900,WATT - Watts,1320.0,1948.0,RS23132240,33.9459403,-118.2596156,1782,3543.12394820324,1898,33.0,9.0
1377,Multi-Family,620 E 84th St,Los Angeles,90001,700000,C37 - Metropolitan South,1672.0,1928.0,SR23122447,33.9627235,-118.2642593,909,5741.85848289477,2380,28.0,4.0
1378,Single Family Residential,2801 W 12th St,Los Angeles,90006,650000,C17 - Mid-Wilshire,796.0,1911.0,CV23117473,34.0492127,-118.3004117,1658,1982.88112917474,1688,38.0,13.0
1379,Multi-Family,10306 S Vermont Ave,Los Angeles,90044,718000,C34 - Los Angeles Southwest,2026.0,1927.0,CV23070997,33.9427756,-118.2913362,1966,5990.40307000564,1891,22.0,1.0
1380,Multi-Family,876--876 1/2 E 41st Pl,Los Angeles,90011,739900,C42 - Downtown L.A.,2112.0,1902.0,DW23042015,34.0081418,-118.2603137,501,3031.88880841865,2019,36.0,5.0
1382,Single Family Residential,3937 Van Horne Ave,Los Angeles,90032,688000,621 - El Sereno,793.0,1925.0,WS23105386,34.0902657,-118.1716905,1173,3085.99599843284,3650,14.0,2.0
1383,Single Family Residential,5739 2nd Ave,Los Angeles,90043,649999,699 - Not Defined,1209.0,1922.0,SW23102418,33.9898261,-118.319599,813,6135.385719455209,1267,30.0,2.0
1384,Multi-Family,9526-28 BANDERA,Los Angeles,90002,700000,C23 - Metropolitan,1586.0,1944.0,SB23107602,33.949701,-118.239291,1453,3532.92966732266,1092,15.0,2.0
1385,Multi-Family,1305 E O St,Wilmington,90744,680000,196 - East Wilmington,1523.0,1948.0,PW23093607,33.792764,-118.247908,1187,3548.02655826186,6533,0.0,0.0
1386,Single Family Residential,1653 W 70th St,Los Angeles,90047,689000,C34 - Los Angeles Southwest,1330.0,1924.0,SR23040145,33.976411,-118.3064497,1065,5787.21020478488,3139,34.0,3.0
1388,Single Family Residential,7824 S San Pedro St,Los Angeles,90003,675000,C37 - Metropolitan South,1530.0,1932.0,SW23052697,33.9679986,-118.2691644,1167,5790.55336738599,2983,18.0,0.0
1389,Vacant Land,1231 S Averill Ave,San Pedro,90732,650000,183 - Vista Del Oro,3223.827432733158,1962.9808163265307,SB23046913,33.732799,-118.308101,270,818.7124883689929,13663,8.0,0.0
1390,Single Family Residential,1118 W 53rd St,Los Angeles,90037,725000,Los Angeles Southwest,1893.0,1923.0,23-252393,33.9939167,-118.2943884,1108,5125.78885455231,3282,25.0,8.0
1391,Single Family Residential,1002 W 124th St,Los Angeles,90044,675000,699 - Not Defined,1674.0,1958.0,PW23030915,33.9199624,-118.2920308,2999,3635.09673364108,1170,3.0,0.0
1392,Multi-Family,820-822 W 61st St,Los Angeles,90044,670000,699 - Not Defined,1764.0,1910.0,DW23038691,33.9844318,-118.2879486,1802,6057.75845392832,4544,34.0,6.0
1393,Vacant Land,3771 Olympiad Dr,View Park,90043,700000,Park Hills Heights,3223.827432733158,1962.9808163265307,22-226035,34.0005183,-118.3395972,1576,4553.89049799616,958,13.0,4.0
1394,Single Family Residential,3509 Galena St,Los Angeles,90032,645000,621 - El Sereno,750.0,1912.0,GD22253311,34.0848057,-118.1927847,2044,2939.02734027009,2297,21.0,0.0
1396,Multi-Family,1503 E 109th St,Los Angeles,90059,649999,Metropolitan South,2389.0,1945.0,22-203373,33.9372208,-118.2481709,129,1932.40674033854,872,21.0,1.0
1397,Multi-Family,3454 Hunter St,Los Angeles,90023,700000,C34 - Los Angeles Southwest,1700.0,1947.0,MB22209853,34.0194283,-118.2038872,3500,1950.9371211915,2384,34.0,0.0
1398,Multi-Family,1031 W Century Blvd,Los Angeles,90044,699000,Metropolitan Southwest,1760.0,1924.0,22-194979,33.9456905,-118.2929725,1678,6192.09174188098,2286,29.0,0.0
1399,Multi-Family,632 E 107th St,Los Angeles,90002,675000,C34 - Los Angeles Southwest,1866.0,1981.0,DW22186163,33.9390189,-118.2639048,1043,3138.27705809652,1557,29.0,8.0
1400,Single Family Residential,9436 Wilmington,Los Angeles,90002,690000,C23 - Metropolitan,1400.0,2024.0,DW24015998,33.9481868,-118.2390081,1257,3334.85614957511,924,15.0,2.0
1401,Single Family Residential,3729 S St Andrews Pl,Los Angeles,90018,674000,Park Hills Heights,1270.0,1927.0,24-351535,34.0200362,-118.312108,2142,2094.38139432891,423,22.0,1.0
