SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,ESCHOOL,HSCHOOL,BUS_COUNTS,FnB_COUNTS
MLS Listing,,Single Family Residential,1048 N Lawler Ave,Chicago,IL,60651,399000,4.0,2.5,CHI - Austin,1638.0,3781,1914,101,244.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/1048-N-Lawler-Ave-60651/home/13279028,MRED as Distributed by MLS Grid,11918067,N,Y,41.900083700000000,-87.752320700000000,608,3853,1955,MCNAIR,ORR HS,45,3
MLS Listing,,Multi-Family (2-4 Unit),1053 N Leamington Ave,Chicago,IL,60651,529900,6.0,3.0,CHI - Austin,,3750,2023,34,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1053-N-Leamington-Ave-60651/home/183721928,MRED as Distributed by MLS Grid,11953578,N,Y,41.900240700000000,-87.754275300000000,582,4064,1957,MCNAIR,ORR HS,40,3
MLS Listing,,Multi-Family (5+ Unit),1100 N Lawler Ave,Chicago,IL,60651,1490000,30.0,15.0,CHI - Austin,,8250,1927,238,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1100-N-Lawler-Ave-60651/home/13279097,MRED as Distributed by MLS Grid,11805438,N,Y,41.900604900000000,-87.752319000000000,530,3882,2032,MCNAIR,ORR HS,44,3
MLS Listing,,Single Family Residential,3010 S Loomis St,Chicago,IL,60608,330000,1.0,2.0,CHI - Bridgeport,1480.0,2500,1895,17,223.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/3010-S-Loomis-St-60608/home/14080436,MRED as Distributed by MLS Grid,11963891,N,Y,41.839316200000000,-87.655827800000000,149,4002,1055,HOLDEN,TILDEN HS,24,10
MLS Listing,,Single Family Residential,2942 S Lyman St,Chicago,IL,60608,349000,4.0,2.0,CHI - Bridgeport,2350.0,3990,1900,151,149.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/2942-S-Lyman-St-60608/home/14080165,MRED as Distributed by MLS Grid,11877906,N,Y,41.840875500000000,-87.653970500000000,132,3742,1111,HOLDEN,TILDEN HS,34,10
MLS Listing,,Multi-Family (2-4 Unit),948 W 31st Pl,Chicago,IL,60608,435000,6.0,3.5,CHI - Bridgeport,,2500,1898,148,,0.00,Active,,,https://www.redfin.com/IL/Chicago/948-W-31st-Pl-60608/home/14074807,MRED as Distributed by MLS Grid,11874061,N,Y,41.837366500000000,-87.650649400000000,242,3557,1452,HOLDEN,TILDEN HS,29,15
MLS Listing,,Multi-Family (2-4 Unit),2956 S Farrell St,Chicago,IL,60608,374900,4.0,2.0,CHI - Bridgeport,,2400,1917,137,,0.00,Active,,,https://www.redfin.com/IL/Chicago/2956-S-Farrell-St-60608/home/14079948,MRED as Distributed by MLS Grid,11887781.0,N,Y,41.839598600000000,-87.652236300000000,160,3607,1183,HOLDEN,TILDEN HS,36,14
MLS Listing,,Vacant Land,940 W 31st St,Chicago,IL,60608,750000,,,CHI - Bridgeport,,9583,0,82,,0.00,Active,,,https://www.redfin.com/IL/Chicago/940-W-31st-St-60608/home/148565226,MRED as Distributed by MLS Grid,11930351,N,Y,41.838212600000000,-87.650398900000000,249,3483,1323,HOLDEN,TILDEN HS,39,16
MLS Listing,,Single Family Residential,2514 S Stark St,Chicago,IL,60608,759000,5.0,3.5,CHI - Bridgeport,2960.0,98598,2023,97,256.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/2514-S-Stark-St-60608/home/147825479,MRED as Distributed by MLS Grid,11920286,N,Y,41.845695000000000,-87.654445000000000,442,3693,726,HOLDEN,TILDEN HS,20,4
MLS Listing,,Single Family Residential,2526 S Stark St,Chicago,IL,60608,769000,5.0,3.5,CHI - Bridgeport,2960.0,98598,2023,97,260.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/2526-S-Stark-St-60608/home/22630553,MRED as Distributed by MLS Grid,11920282,N,Y,41.845491000000000,-87.654028000000000,386,3648,690,HOLDEN,TILDEN HS,20,4
MLS Listing,,Townhouse,2918 S Hillock St,Chicago,IL,60608,639900,3.0,3.5,CHI - Bridgeport,2200.0,1050,2022,32,291.0,250.00,Active,,,https://www.redfin.com/IL/Chicago/2918-S-Hillock-Ave-60608/home/178606750,MRED as Distributed by MLS Grid,11955308.0,N,Y,41.841928000000000,-87.663756000000000,118,4210,422,HOLDEN,TILDEN HS,24,5
MLS Listing,,Townhouse,2619 S Throop St Unit A,Chicago,IL,60608,599000,3.0,2.5,CHI - Bridgeport,2000.0,0,2024,31,300.0,120.00,Active,,,https://www.redfin.com/IL/Chicago/2619-S-Throop-St-60608/unit-A/home/177345027,MRED as Distributed by MLS Grid,11956117,N,Y,41.845242800000000,-87.655067900000000,456,3766,811,HOLDEN,TILDEN HS,19,3
MLS Listing,,Townhouse,3124 S Benson St #5,Chicago,IL,60608,669900,3.0,3.5,CHI - Bridgeport,2000.0,1034,2022,32,335.0,197.00,Active,February-4-2024 11:30 AM,February-4-2024 01:00 PM,https://www.redfin.com/IL/Chicago/3124-S-Benson-St-60608/unit-5/home/179052219,MRED as Distributed by MLS Grid,11955113.0,N,Y,41.836977900000000,-87.660798200000000,600,4635,615,HOLDEN,TILDEN HS,31,4
MLS Listing,,Single Family Residential,2933 S Lyman St,Chicago,IL,60608,749000,5.0,3.5,CHI - Bridgeport,2850.0,2500,2023,31,263.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/2933-S-Lyman-St-60608/home/186173386,MRED as Distributed by MLS Grid,11955892,N,Y,41.840741000000000,-87.653368100000000,149,3682,1090,HOLDEN,TILDEN HS,34,12
MLS Listing,,Single Family Residential,2569 S Hillock Ave,Chicago,IL,60608,699000,5.0,3.5,CHI - Bridgeport,3000.0,98598,2020,132,233.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/2569-S-Hillock-Ave-60608/home/178607012,MRED as Distributed by MLS Grid,11893712.0,N,Y,41.845656100000000,-87.655342700000000,516,3793,824,HOLDEN,TILDEN HS,17,2
MLS Listing,,Multi-Family (2-4 Unit),2815 S Short St,Chicago,IL,60608,549000,6.0,3.5,CHI - Bridgeport,,2900,1890,60,,0.00,Active,,,https://www.redfin.com/IL/Chicago/2815-S-Short-St-60608/home/14080329,MRED as Distributed by MLS Grid,11942787,N,Y,41.842843000000000,-87.660219800000000,145,4171,770,HOLDEN,TILDEN HS,29,3
MLS Listing,,Multi-Family (2-4 Unit),5427 S Carpenter St,Chicago,IL,60609,85000,5.0,2.0,CHI - New City,,3125,1903,4,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5427-S-Carpenter-St-60609/home/189587315,MRED as Distributed by MLS Grid,11971220.0,N,Y,41.795218700000000,-87.650993400000000,443,3192,2207,HOLMES,TILDEN HS,47,0
MLS Listing,,Vacant Land,1158 W Garfield Blvd,Chicago,IL,60609,759000,,,CHI - New City,,31363,0,849,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1158-W-Garfield-Blvd-60621/home/17558242,MRED as Distributed by MLS Grid,11241786,N,Y,41.794473700000000,-87.654574200000000,44,3376,2537,HOLMES,TILDEN HS,30,0
MLS Listing,,Vacant Land,5533 S Racine Ave,Chicago,IL,60636,9999,,,CHI - Englewood,,5040,0,122,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5533-S-Racine-Ave-60636/home/13941312,MRED as Distributed by MLS Grid,11901790,N,Y,41.792806400000000,-87.654636500000000,215,3210,2308,HOLMES,HOPE HS,36,0
MLS Listing,,Vacant Land,5605 S Peoria St,Chicago,IL,60621,22000,,,CHI - Englewood,,4375,0,279,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5605-S-Peoria-St-60621/home/171336748,MRED as Distributed by MLS Grid,11772134,N,Y,41.792134500000000,-87.647184800000000,67,2567,1849,HOLMES,HOPE HS,50,0
MLS Listing,,Single Family Residential,5738 S Morgan St,Chicago,IL,60621,46900,2.0,1.0,CHI - Englewood,1400.0,3136,1890,27,34.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/5738-S-Morgan-St-60621/home/13939988,MRED as Distributed by MLS Grid,11957867,N,Y,41.789449000000000,-87.650364000000000,425,2523,1709,HOLMES,HOPE HS,53,0
MLS Listing,,Vacant Land,5723 S Sangamon St,Chicago,IL,60621,7500,,,CHI - Englewood,,3125,0,823,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5723-S-Sangamon-St-60621/home/22079236,MRED as Distributed by MLS Grid,11261781,N,Y,41.789875400000000,-87.648420900000000,431,2406,1692,HOLMES,HOPE HS,52,0
MLS Listing,,Multi-Family (2-4 Unit),5742 S Peoria St,Chicago,IL,60621,159000,6.0,2.0,CHI - Englewood,,0,1907,97,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5742-S-Peoria-St-60621/home/13940875,MRED as Distributed by MLS Grid,11920051,N,Y,41.789358000000000,-87.647804200000000,483,2303,1599,HOLMES,HOPE HS,52,0
MLS Listing,,Single Family Residential,1016 W 57th St,Chicago,IL,60621,219953,4.0,2.0,CHI - Englewood,,3125,0,60,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1016-W-57th-St-60621/home/13941050,MRED as Distributed by MLS Grid,11942562,N,Y,41.790774500000000,-87.650617700000000,402,2675,1901,HOLMES,HOPE HS,54,0
MLS Listing,,Single Family Residential,5610 S Peoria St,Chicago,IL,60621,165000,3.0,2.5,CHI - Englewood,1772.0,3125,1900,32,93.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/5610-S-Peoria-St-60621/home/13939648,MRED as Distributed by MLS Grid,11939316,N,Y,41.791998600000000,-87.647804200000000,128,2594,1921,HOLMES,HOPE HS,52,0
MLS Listing,,Multi-Family (2-4 Unit),552 N Leclaire Ave,Chicago,IL,60644,190000,6.0,3.0,CHI - Austin,,3920,1915,482,,0.00,Active,,,https://www.redfin.com/IL/Chicago/552-N-LeClaire-Ave-60644/home/13264151,MRED as Distributed by MLS Grid,11649427,N,Y,41.890903500000000,-87.753286800000000,306,3029,590,HOWE,MARSHALL H,31,2
MLS Listing,,Vacant Land,5237 W Ohio St,Chicago,IL,60644,35000,,,CHI - Austin,,4125,0,172,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5237-W-Ohio-St-60644/home/13266215,MRED as Distributed by MLS Grid,11861961,N,Y,41.890946100000000,-87.756968500000000,360,2906,607,HOWE,ORR HS,33,2
MLS Listing,,Vacant Land,655 N Lotus Ave,Chicago,IL,60644,50000,,,CHI - Austin,,3920,0,207,,0.00,Active,,,https://www.redfin.com/IL/Chicago/655-N-Lotus-Ave-60644/home/13265675,MRED as Distributed by MLS Grid,11823771,N,Y,41.892756500000000,-87.761760400000000,583,3088,912,HOWE,ORR HS,39,2
MLS Listing,,Vacant Land,621 N Long Ave,Chicago,IL,60644,5000,,,CHI - Austin,,3049,0,482,,0.00,Active,,,https://www.redfin.com/IL/Chicago/621-N-Long-Ave-60644/home/146008430,MRED as Distributed by MLS Grid,11649474,N,Y,41.891809000000000,-87.760157000000000,442,2964,900,HOWE,ORR HS,40,2
MLS Listing,,Condo/Co-op,5424 W Ferdinand St #301,Chicago,IL,60644,80000,1.0,1.0,CHI - Austin,800.0,0,1970,74,100.0,214.00,Active,,,https://www.redfin.com/IL/Chicago/5424-W-Ferdinand-St-60644/unit-301/home/12715848,MRED as Distributed by MLS Grid,11935535.0,N,Y,41.889193000000000,-87.761280000000000,50,2562,556,HOWE,ORR HS,35,1
MLS Listing,,Single Family Residential,611 N Long Ave,Chicago,IL,60644,319900,4.0,1.5,CHI - Austin,2400.0,3349,1900,87,133.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/611-N-Long-Ave-60644/home/13265671,MRED as Distributed by MLS Grid,11927397,N,Y,41.891553600000000,-87.760267200000000,403,2925,864,HOWE,ORR HS,40,2
MLS Listing,,Single Family Residential,5338 W Ferdinand St,Chicago,IL,60644,345000,4.0,2.5,CHI - Austin,2027.0,6000,1881,72,170.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/5338-W-Ferdinand-St-60644/home/13265575,MRED as Distributed by MLS Grid,11935841,N,Y,41.889059200000000,-87.759449900000000,119,2570,572,HOWE,ORR HS,35,2
MLS Listing,,Single Family Residential,559 N Long Ave,Chicago,IL,60644,299999,3.0,2.0,CHI - Austin,1212.0,3746,1915,36,248.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/559-N-Long-Ave-60644/home/189041825,MRED as Distributed by MLS Grid,11953351,N,Y,41.890626300000000,-87.760200900000000,266,2789,776,HOWE,ORR HS,36,2
MLS Listing,,Single Family Residential,818 N Lorel Ave,Chicago,IL,60651,365000,5.0,3.0,CHI - Austin,1538.0,0,1908,25,237.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/818-N-Lorel-Ave-60651/home/13278954,MRED as Distributed by MLS Grid,11959687.0,N,Y,41.895566600000000,-87.759587200000000,652,3530,1357,HOWE,ORR HS,41,2
MLS Listing,,Vacant Land,8633 S Ashland Ave,Chicago,IL,60620,30000,,,CHI - Auburn Gresham,,3123,0,935,,0.00,Active,,,https://www.redfin.com/IL/Chicago/8633-S-Ashland-Ave-60620/home/77445706,MRED as Distributed by MLS Grid,6811550,N,Y,41.736522200000000,-87.662742700000000,219,5886,4233,CUFFE,HIRSCH HS,21,2
MLS Listing,,Single Family Residential,8619 S Laflin St,Chicago,IL,60620,169500,3.0,1.5,CHI - Auburn Gresham,1100.0,3123,1910,178,154.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/8619-S-Laflin-St-60620/home/13228988,MRED as Distributed by MLS Grid,11856803,N,Y,41.737007100000000,-87.660367200000000,375,5980,3972,CUFFE,HIRSCH HS,27,2
MLS Listing,,Multi-Family (2-4 Unit),8242 S May St,Chicago,IL,60620,180000,5.0,2.5,CHI - Auburn Gresham,,4356,1923,4,,0.00,Active,,,https://www.redfin.com/IL/Chicago/8242-S-May-St-60620/home/189591488,MRED as Distributed by MLS Grid,11971653,N,Y,41.743771600000000,-87.652678600000000,637,5631,3218,CUFFE,HIRSCH HS,16,2
MLS Listing,,Vacant Land,4647 S Kedzie Ave,Chicago,IL,60632,549900,,,CHI - Brighton Park,,12196,0,80,,0.00,Active,,,https://www.redfin.com/IL/Chicago/4647-S-Kedzie-Ave-60632/home/179055643,MRED as Distributed by MLS Grid,11932754,N,Y,41.809147300000000,-87.703507900000000,1648,6094,723,COLUMBIA E,KELLY HS,41,5
MLS Listing,,Single Family Residential,4645 S Spaulding Ave,Chicago,IL,60632,399000,6.0,2.5,CHI - Brighton Park,1600.0,0,1895,122,249.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/4645-S-Spaulding-Ave-60632/home/14034359,MRED as Distributed by MLS Grid,11901822,N,Y,41.808549400000000,-87.706119400000000,1465,6073,659,COLUMBIA E,CURIE HS,40,6
MLS Listing,,Vacant Land,5019 S Aberdeen St,Chicago,IL,60609,19000,,,CHI - New City,,0,0,15,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5019-S-Aberdeen-St-60609/home/147726916,MRED as Distributed by MLS Grid,11959680,N,Y,41.802731100000000,-87.652366700000000,273,4203,2600,SHERMAN,TILDEN HS,43,2
MLS Listing,,Vacant Land,5148 S May St,Chicago,IL,60609,7000,,,CHI - New City,,0,0,15,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5148-S-May-St-60609/home/21878612,MRED as Distributed by MLS Grid,11961258,N,Y,41.800054800000000,-87.654171000000000,126,3980,2653,SHERMAN,TILDEN HS,39,1
MLS Listing,,Vacant Land,5319 S Carpenter St,Chicago,IL,60609,7000,,,CHI - New City,,0,0,15,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5319-S-Carpenter-St-60609/home/13952592,MRED as Distributed by MLS Grid,11958976,N,Y,41.797309700000000,-87.650996800000000,449,3441,2226,SHERMAN,TILDEN HS,54,2
MLS Listing,,Vacant Land,934 W 53rd Pl,Chicago,IL,60609,7000,,,CHI - New City,,0,0,15,,0.00,Active,,,https://www.redfin.com/IL/Chicago/934-W-53rd-Pl-60609/home/21878590,MRED as Distributed by MLS Grid,11961243,N,Y,41.797142000000000,-87.649084000000000,340,3301,2011,SHERMAN,TILDEN HS,53,2
MLS Listing,,Vacant Land,823 W 50th Pl,Chicago,IL,60609,19000,,,CHI - New City,,0,0,15,,0.00,Active,,,https://www.redfin.com/IL/Chicago/823-W-50th-Pl-60609/home/21878586,MRED as Distributed by MLS Grid,11961235,N,Y,41.802233600000000,-87.646297200000000,176,3631,1968,SHERMAN,TILDEN HS,33,2
MLS Listing,,Vacant Land,956 W 53rd St,Chicago,IL,60609,14000,,,CHI - New City,,0,0,15,,0.00,Active,,,https://www.redfin.com/IL/Chicago/956-W-53rd-St-60609/home/21877547,MRED as Distributed by MLS Grid,11961205,N,Y,41.797980500000000,-87.649808300000000,420,3450,2110,SHERMAN,TILDEN HS,53,2
MLS Listing,,Vacant Land,945 W 53rd St,Chicago,IL,60609,9000,,,CHI - New City,,0,0,15,,0.00,Active,,,https://www.redfin.com/IL/Chicago/945-W-53rd-St-60609/home/21877546,MRED as Distributed by MLS Grid,11961197,N,Y,41.797532100000000,-87.649347400000000,369,3366,2048,SHERMAN,TILDEN HS,55,2
MLS Listing,,Vacant Land,815 W 50th Pl,Chicago,IL,60609,19000,,,CHI - New City,,0,0,15,,0.00,Active,,,https://www.redfin.com/IL/Chicago/815-W-50th-Pl-60609/home/147726935,MRED as Distributed by MLS Grid,11958694,N,Y,41.802213000000000,-87.646062000000000,201,3605,1944,SHERMAN,TILDEN HS,29,2
MLS Listing,,Vacant Land,911 W 51st St,Chicago,IL,60609,20000,,,CHI - New City,,3125,0,32,,0.00,Active,,,https://www.redfin.com/IL/Chicago/911-W-51st-St-60609/home/147914574,MRED as Distributed by MLS Grid,11950268,N,Y,41.801291900000000,-87.648303000000000,47,3797,2100,SHERMAN,TILDEN HS,38,2
MLS Listing,,Vacant Land,919 W 53rd Pl,Chicago,IL,60609,14750,,,CHI - New City,,2613,0,119,,0.00,Active,,,https://www.redfin.com/IL/Chicago/919-W-53rd-Pl-60609/home/187878927,MRED as Distributed by MLS Grid,11904055,N,Y,41.796648000000000,-87.648319000000000,260,3193,1918,SHERMAN,TILDEN HS,52,2
MLS Listing,,Vacant Land,5225 S Carpenter St,Chicago,IL,60609,30000,,,CHI - New City,,3920,0,328,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5225-S-Carpenter-St-60609/home/184696889,MRED as Distributed by MLS Grid,11736375,N,Y,41.798720300000000,-87.650999800000000,440,3615,2262,SHERMAN,TILDEN HS,52,2
MLS Listing,,Vacant Land,5302 S Peoria St,Chicago,IL,60609,25000,,,CHI - New City,,2760,0,596,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5302-S-Peoria-St-60609/home/21873620,MRED as Distributed by MLS Grid,11439694,N,Y,41.797556000000000,-87.648035500000000,223,3292,1905,SHERMAN,TILDEN HS,56,2
MLS Listing,,Vacant Land,5350 S Peoria St,Chicago,IL,60609,5000,,,CHI - New City,,2613,0,790,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5350-S-Peoria-St-60609/home/13952843,MRED as Distributed by MLS Grid,11281930,N,Y,41.796262800000000,-87.647929500000000,238,3121,1870,SHERMAN,TILDEN HS,52,2
MLS Listing,,Single Family Residential,5045 S May St,Chicago,IL,60609,99000,4.0,2.0,CHI - New City,,3125,1894,30,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5045-S-May-St-60609/home/13953859,MRED as Distributed by MLS Grid,11956773.0,N,Y,41.801950000000000,-87.653633900000000,388,4179,2685,SHERMAN,TILDEN HS,35,2
MLS Listing,,Single Family Residential,5258 S Morgan St,Chicago,IL,60609,220000,3.0,1.0,CHI - New City,1100.0,1376,1952,51,200.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/5258-S-Morgan-St-60609/home/13952364,MRED as Distributed by MLS Grid,11945148,N,Y,41.797990000000000,-87.650443000000000,491,3489,2180,SHERMAN,TILDEN HS,57,2
MLS Listing,,Multi-Family (2-4 Unit),5219 S Peoria St,Chicago,IL,60609,260000,8.0,3.0,CHI - New City,,3125,1922,258,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5219-S-Peoria-St-60609/home/183927843,MRED as Distributed by MLS Grid,11789458,N,Y,41.799109000000000,-87.647511500000000,257,3467,1901,SHERMAN,TILDEN HS,47,2
MLS Listing,,Vacant Land,8514 S Muskegon Ave,Chicago,IL,60617,15000,,,CHI - South Chicago,,4020,0,38,,0.00,Active,,,https://www.redfin.com/IL/Chicago/8514-S-Muskegon-Ave-60617/home/13212643,MRED as Distributed by MLS Grid,11950747,N,Y,41.740439700000000,-87.555646700000000,742,2024,7730,MIRELES,BOWEN HS,28,1
MLS Listing,,Vacant Land,8824 S Commercial Ave,Chicago,IL,60617,27900,,,CHI - South Chicago,,3484,0,171,,0.00,Active,,,https://www.redfin.com/IL/Chicago/8824-S-Commercial-Ave-60617/home/186729349,MRED as Distributed by MLS Grid,11860565,N,Y,41.734751000000000,-87.551734000000000,459,2047,8129,MIRELES,BOWEN HS,48,7
MLS Listing,,Vacant Land,8820 S Commercial Ave,Chicago,IL,60617,27900,,,CHI - South Chicago,,3484,0,171,,0.00,Active,,,https://www.redfin.com/IL/Chicago/8820-S-Commercial-Ave-60617/home/13043501,MRED as Distributed by MLS Grid,11860457,N,Y,41.734926300000000,-87.551753300000000,467,2060,8126,MIRELES,BOWEN HS,44,7
MLS Listing,,Single Family Residential,2725 E 92nd St,Chicago,IL,60617,139999,2.0,1.5,CHI - Calumet Heights,1116.0,0,1893,28,125.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/2725-E-92nd-St-60617/home/13043435,MRED as Distributed by MLS Grid,11957280,N,Y,41.727965300000000,-87.557085500000000,357,1094,7541,MIRELES,BOWEN HS,41,6
MLS Listing,,Multi-Family (2-4 Unit),8513 S Escanaba Ave,Chicago,IL,60617,126800,7.0,3.0,CHI - South Chicago,,6098,1925,48,,0.00,Active,,,https://www.redfin.com/IL/Chicago/8513-S-Escanaba-Ave-60617/home/13212177,MRED as Distributed by MLS Grid,11947843,N,Y,41.740562900000000,-87.553607100000000,559,2187,7957,MIRELES,BOWEN HS,29,1
MLS Listing,,Vacant Land,8936 S Commercial Ave,Chicago,IL,60617,50000,,,CHI - South Chicago,,6969,0,645,,0.00,Active,,,https://www.redfin.com/IL/Chicago/8936-S-Commercial-Ave-60617/home/179163685,MRED as Distributed by MLS Grid,11384900,N,Y,41.732590200000000,-87.551507100000000,447,1903,8164,MIRELES,BOWEN HS,55,6
MLS Listing,,Vacant Land,8747 S Colfax Ave,Chicago,IL,60617,3000,,,CHI - South Chicago,,3125,0,782,,0.00,Active,,,https://www.redfin.com/IL/Chicago/8747-S-Colfax-Ave-60617/home/147887865,MRED as Distributed by MLS Grid,11275486,N,Y,41.735922700000000,-87.560813300000000,373,1503,7118,MIRELES,BOWEN HS,24,0
MLS Listing,,Vacant Land,8623 S Marquette Ave,Chicago,IL,60617,5000,,,CHI - South Chicago,,3049,0,790,,0.00,Active,,,https://www.redfin.com/IL/Chicago/8623-S-Marquette-Ave-60617/home/13212220,MRED as Distributed by MLS Grid,11281906,N,Y,41.738385700000000,-87.558490100000000,714,1948,7390,MIRELES,BOWEN HS,29,1
MLS Listing,,Single Family Residential,9131 S Exchange Ave,Chicago,IL,60617,73900,4.0,2.0,CHI - South Chicago,2371.0,0,1885,78,31.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/9131-S-Exchange-Ave-60617/home/13041477,MRED as Distributed by MLS Grid,11933572.0,N,Y,41.729048100000000,-87.552274700000000,390,1649,8092,MIRELES,BOWEN HS,49,6
MLS Listing,,Multi-Family (2-4 Unit),8930 S Baltimore Ave,Chicago,IL,60617,79900,6.0,2.0,CHI - South Chicago,,3484,1885,100,,0.00,Active,,,https://www.redfin.com/IL/Chicago/8930-S-Baltimore-Ave-60617/home/183892928,MRED as Distributed by MLS Grid,11918562.0,N,Y,41.732795200000000,-87.548835500000000,665,2185,8460,MIRELES,BOWEN HS,52,6
MLS Listing,,Single Family Residential,8839 S Colfax Ave,Chicago,IL,60617,64900,5.0,2.5,CHI - South Chicago,1400.0,2000,1900,140,46.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/8839-S-Colfax-Ave-60617/home/13044067,MRED as Distributed by MLS Grid,11887622.0,N,Y,41.734264700000000,-87.560705000000000,155,1292,7131,MIRELES,BOWEN HS,22,0
MLS Listing,,Multi-Family (2-4 Unit),9130 S Houston Ave,Chicago,IL,60617,179500,6.0,3.5,CHI - South Chicago,,3000,0,89,,0.00,Active,,,https://www.redfin.com/IL/Chicago/9130-S-Houston-Ave-60617/home/22678539,MRED as Distributed by MLS Grid,11922935,N,Y,41.729121100000000,-87.550122500000000,614,1887,8331,MIRELES,BOWEN HS,50,6
MLS Listing,,Multi-Family (2-4 Unit),9019 S Exchange Ave,Chicago,IL,60617,159000,4.0,2.0,CHI - South Chicago,,3125,1888,125,,0.00,Active,,,https://www.redfin.com/IL/Chicago/9019-S-Exchange-Ave-60617/home/13043237,MRED as Distributed by MLS Grid,11899230,N,Y,41.731265800000000,-87.552323800000000,353,1739,8086,MIRELES,BOWEN HS,56,6
MLS Listing,,Single Family Residential,9233 S Manistee Ave,Chicago,IL,60617,214900,3.0,1.0,CHI - Calumet Heights,1100.0,4159,1926,20,195.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/9233-S-Manistee-Ave-60617/home/12583431,MRED as Distributed by MLS Grid,11953620,N,Y,41.727155000000000,-87.556405000000000,447,1158,7604,MIRELES,BOWEN HS,41,6
