Unnamed: 0,PROP_TYPE,ADDRESS,CITY,ZIP,PRICE,LOCATION,SQFT,YR_BUILT,MLS#,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS
6545,Condo/Co-op,33-71 Prince St Unit 7H,Flushing,11354.0,920060.0,The Prince,716.0,2023.0,3524071,40.7594624,-73.8320321,1005.60722920772,1932.07240906138,223.788310664848,7.0,97.0
6546,Condo/Co-op,33-71 Prince St Unit 7F,Flushing,11354.0,920060.0,The Prince,716.0,2023.0,3524063,40.7594624,-73.8320321,1005.60722920772,1932.07240906138,223.788310664848,7.0,97.0
6547,Condo/Co-op,33-71 Prince St Unit 7G,Flushing,11354.0,920060.0,The Prince,716.0,2023.0,3524067,40.7594624,-73.8320321,1005.60722920772,1932.07240906138,223.788310664848,7.0,97.0
6548,Condo/Co-op,33-71 Prince St Unit 7K,Flushing,11354.0,967680.0,The Prince,768.0,2023.0,3524077,40.7594624,-73.8320321,1005.60722920772,1932.07240906138,223.788310664848,7.0,97.0
6549,Condo/Co-op,33-71 Prince St Unit 7J,Flushing,11354.0,952185.0,The Prince,741.0,2023.0,3524076,40.7594624,-73.8320321,1005.60722920772,1932.07240906138,223.788310664848,7.0,97.0
6550,Condo/Co-op,33-71 Prince St Unit 7C,Flushing,11354.0,973980.0,The Prince,773.0,2023.0,3524056,40.7594624,-73.8320321,1005.60722920772,1932.07240906138,223.788310664848,7.0,97.0
6551,Condo/Co-op,33-71 Prince St Unit 7D,Flushing,11354.0,984060.0,The Prince,781.0,2023.0,3524058,40.7594624,-73.8320321,1005.60722920772,1932.07240906138,223.788310664848,7.0,97.0
6552,Condo/Co-op,33-71 Prince St Unit 7B,Flushing,11354.0,973980.0,The Prince,773.0,2023.0,3524053,40.7596028,-73.832166,1011.24078271581,1952.53566086354,237.778788410593,8.0,97.0
6553,Condo/Co-op,40-26 College Point Blvd Unit 18F,Flushing,11354.0,1450000.0,Skyview Parc,1855.0,2011.0,3520263,40.7579019,-73.8344985,653.320231554305,1890.9261793188,556.522245625682,4.0,89.0
6556,Condo/Co-op,133-27 39th Ave Unit 11R,Flushing,11354.0,1748000.0,Tangram House South,1614.0,2020.0,3478579,40.7593412,-73.8339633,861.075591909607,2041.48813415402,439.50179755623105,5.0,94.0
6557,Condo/Co-op,133-27 39th Ave Unit 11Q,Flushing,11354.0,1750000.0,Tangram House South,1617.0,2018.0,3526660,40.7593412,-73.8339633,861.075591909607,2041.48813415402,439.50179755623105,5.0,94.0
6559,Condo/Co-op,40-22 College Point Blvd Unit 15R,Flushing,11354.0,1550000.0,Skyview Parc,1765.0,2010.0,3531890,40.7578136,-73.8344408,647.106304530414,1876.55773764057,556.7884650362511,4.0,89.0
6566,Single Family Residential,62-40 136 St,Flushing,11367.0,838888.0,Flushing,1250.0,1960.0,3523989,40.7404401,-73.8304764,785.669309351784,1151.80561803235,2680.71219462122,9.0,4.0
6567,Condo/Co-op,135-11 Fowler Ave Unit 6J,Flushing,11355.0,658000.0,W & L Group,642.0,2021.0,3521502,40.7516415,-73.8340443,98.0279515966087,1189.40664189243,1252.01547521383,6.0,21.0
6568,Condo/Co-op,131-19 Fowler Ave Unit 5D,Flushing,11355.0,548425.0,Fowler Develop Llc,1829.8445839874412,2023.0,3519334,40.751803,-73.834449,130.890677332656,1240.07246907015,1246.9513782261,6.0,21.0
6569,Condo/Co-op,131-19 Fowler Ave Unit 4D,Flushing,11355.0,531875.0,Fowler Develop Llc,1829.8445839874412,2023.0,3519329,40.751803,-73.834449,130.890677332656,1240.07246907015,1246.9513782261,6.0,21.0
6570,Condo/Co-op,131-19 Fowler Ave Unit 4D,Flushing,11355.0,531875.0,Fowler Develop Llc,1829.8445839874412,2023.0,3519329,40.751803,-73.834449,130.890677332656,1240.07246907015,1246.9513782261,6.0,21.0
6571,Condo/Co-op,131-19 Fowler Ave Unit 1B,Flushing,11355.0,493350.0,Fowler Develop Llc,575.0,2023.0,3520327,40.751803,-73.834449,130.890677332656,1240.07246907015,1246.9513782261,6.0,21.0
6572,Condo/Co-op,132-29 Blossom Ave Unit 2D,Flushing,11355.0,705000.0,Flushing,962.0,2009.0,3502941,40.7521539,-73.8312005,220.755561249466,996.332712878036,1101.98553926149,9.0,50.0
6573,Condo/Co-op,132-29 Blossom Ave Unit 2H,Flushing,11355.0,680000.0,-,1829.8445839874412,2009.0,3528415,40.7521539,-73.8312005,220.755561249466,996.332712878036,1101.98553926149,9.0,50.0
6574,Condo/Co-op,132-18 Avery Ave Unit 3D,Flushing,11355.0,409000.0,Point,559.0,1987.0,3472612,40.75232,-73.83238,185.234060141849,1106.02703280639,1101.36612822851,7.0,48.0
6575,Condo/Co-op,132-36 Pople Ave Unit 4B,Flushing,11355.0,598000.0,Pople Manor Condominium,1829.8445839874412,2008.0,3507962,40.7533111,-73.8312005,363.593974273901,1127.4727624776,933.344678033321,9.0,63.0
6576,Condo/Co-op,132-36 Pople Ave Unit 3E,Flushing,11355.0,598000.0,Condo,663.0,2008.0,3518725,40.7533111,-73.8312005,363.593974273901,1127.4727624776,933.344678033321,9.0,63.0
6577,Condo/Co-op,132-36 Pople Ave Unit 2H,Flushing,11355.0,760000.0,Pople Manor Condominium,950.0,2008.0,3530469,40.7533111,-73.8312005,363.593974273901,1127.4727624776,933.344678033321,9.0,63.0
6578,Condo/Co-op,44-15 College Point Blvd Unit 3A,Flushing,11355.0,658000.0,East West Plaza,1829.8445839874412,2023.0,3484099,40.7533874,-73.8324317,339.897814413528,1222.73754082392,951.3328712993168,7.0,61.0
6579,Condo/Co-op,44-15 College Point Blvd Unit 1D,Flushing,11355.0,880000.0,East West Plaza,1829.8445839874412,2023.0,3484115,40.7533874,-73.8324317,339.897814413528,1222.73754082392,951.3328712993168,7.0,61.0
6580,Condo/Co-op,44-15 College Point Blvd Unit 2I,Flushing,11355.0,935000.0,East West Plaza,1829.8445839874412,2023.0,3484128,40.7533874,-73.8324317,339.897814413528,1222.73754082392,951.3328712993168,7.0,61.0
6581,Condo/Co-op,132-37 Pople Ave Unit 3A,Flushing,11355.0,650000.0,Shangrila Condominium,1829.8445839874412,2006.0,3488038,40.7536461,-73.8313843,401.59405424151504,1179.24212039064,887.8690718408461,8.0,63.0
6582,Condo/Co-op,132-16 Maple Ave Unit 4B,Flushing,11355.0,599000.0,Maple-Li Condominium,693.0,2022.0,3445755,40.7537167,-73.8322803,389.837178844346,1248.57938037423,900.159160557496,7.0,62.0
6583,Multi-Family,136-15 59th Ave,Flushing,11355.0,1180000.0,Flushing,1400.0,1945.0,3507322,40.744391,-73.828855,669.449008470834,579.5136999282751,2238.75990564591,9.0,5.0
6584,Multi-Family,132-14 Horace Harding Expy,Flushing,11367.0,1188888.0,Flushing,1829.8445839874412,1970.0,3521704,40.7427492,-73.8333091,547.518481720675,1115.99103554798,2218.84421691163,8.0,4.0
6585,Multi-Family,63-12 136th St,Flushing,11367.0,1990000.0,Flushing,1829.8445839874412,2023.0,3511002,40.739851,-73.830578,755.888506830869,1232.31322267709,2741.60835597427,8.0,4.0
6586,Multi-Family,132-25 Avery Ave,Flushing,11355.0,1750000.0,Flushing,1829.8445839874412,1945.0,3510315,40.7528101,-73.8315382,281.010252523949,1093.43066376145,1011.85293313132,9.0,57.0
6588,Condo/Co-op,33-71 Prince St Unit 10D,Flushing,11354.0,1007490.0,The Prince,781.0,2023.0,3498030,40.7598978,-73.8326465,1011.61494305901,2016.90689612997,294.537287732604,8.0,97.0
6589,Condo/Co-op,33-71 Prince St Unit 10E,Flushing,11354.0,988880.0,The Prince,752.0,2023.0,3529048,40.7598978,-73.8326465,1011.61494305901,2016.90689612997,294.537287732604,8.0,97.0
6590,Condo/Co-op,33-71 Prince St Unit 10J,Flushing,11354.0,974415.0,The Prince,741.0,2023.0,3529475,40.7598978,-73.8326465,1011.61494305901,2016.90689612997,294.537287732604,8.0,97.0
6591,Condo/Co-op,33-71 Prince St Unit 10F,Flushing,11354.0,941540.0,The Prince,716.0,2023.0,3529460,40.7598978,-73.8326465,1011.61494305901,2016.90689612997,294.537287732604,8.0,97.0
6592,Condo/Co-op,33-71 Prince St Unit 10G,Flushing,11354.0,941540.0,The Prince,716.0,2023.0,3529466,40.7598978,-73.8326465,1011.61494305901,2016.90689612997,294.537287732604,8.0,97.0
6593,Condo/Co-op,33-71 Prince St Unit 10I,Flushing,11354.0,941540.0,The Prince,716.0,2023.0,3529473,40.7598978,-73.8326465,1011.61494305901,2016.90689612997,294.537287732604,8.0,97.0
6594,Condo/Co-op,33-71 Prince St Unit 10B,Flushing,11354.0,997170.0,The Prince,773.0,2023.0,3529011,40.7598978,-73.8326465,1011.61494305901,2016.90689612997,294.537287732604,8.0,97.0
6595,Condo/Co-op,33-71 Prince St Unit 10C,Flushing,11354.0,997170.0,The Prince,773.0,2023.0,3529454,40.7598978,-73.8326465,1011.61494305901,2016.90689612997,294.537287732604,8.0,97.0
6596,Condo/Co-op,33-71 Prince St Unit 10K,Flushing,11354.0,990720.0,The Prince,768.0,2023.0,3529476,40.7598978,-73.8326465,1011.61494305901,2016.90689612997,294.537287732604,8.0,97.0
6597,Condo/Co-op,33-71 Prince St Unit 10H,Flushing,11354.0,941540.0,The Prince,716.0,2023.0,3498031,40.7598978,-73.8326465,1011.61494305901,2016.90689612997,294.537287732604,8.0,97.0
6598,Condo/Co-op,33-71 Prince St Unit 8J,Flushing,11354.0,959595.0,The Prince,741.0,2023.0,3531337,40.7599237,-73.8326924,1011.62614302086,2022.96427952925,300.170776461304,8.0,97.0
6599,Condo/Co-op,33-71 Prince St Unit 8G,Flushing,11354.0,927220.0,The Prince,716.0,2023.0,3531334,40.7599237,-73.8326924,1011.62614302086,2022.96427952925,300.170776461304,8.0,97.0
6600,Condo/Co-op,33-71 Prince St Unit 6K,Flushing,11354.0,902400.0,The Prince,768.0,2023.0,3530008,40.7599496,-73.8327384,1011.67092284095,2029.03413195937,305.844211340265,8.0,97.0
6601,Condo/Co-op,33-71 Prince St Unit 6F,Flushing,11354.0,859200.0,The Prince,716.0,2023.0,3530007,40.7599496,-73.8327384,1011.67092284095,2029.03413195937,305.844211340265,8.0,97.0
6602,Condo/Co-op,33-71 Prince St Unit 6G,Flushing,11354.0,859200.0,The Prince,716.0,2023.0,3530716,40.7599496,-73.8327384,1011.67092284095,2029.03413195937,305.844211340265,8.0,97.0
6603,Condo/Co-op,33-71 Prince St Unit 13F,Flushing,11354.0,963020.0,The Prince,716.0,2023.0,3531348,40.760436,-73.832602,1078.81728585345,2038.86437498738,311.562196885064,9.0,100.0
6604,Condo/Co-op,33-71 Prince St Unit 13J,Flushing,11354.0,996645.0,The Prince,741.0,2023.0,3531349,40.760436,-73.832602,1078.81728585345,2038.86437498738,311.562196885064,9.0,100.0
6623,Condo/Co-op,33-66 Farrington St Unit 13C,Flushing,11354.0,1180000.0,The Farrington,874.0,2022.0,3528979,40.7649506,-73.8322114,1187.72440930362,2321.96161056737,823.022125120464,15.0,99.0
6624,Condo/Co-op,33-66 Farrington St Unit 11E,Flushing,11354.0,818000.0,The Farrington,621.0,2020.0,3521742,40.7649506,-73.8322114,1187.72440930362,2321.96161056737,823.022125120464,15.0,99.0
6626,Condo/Co-op,33-71 Prince St Unit 15K,Flushing,11354.0,929960.0,The Prince,710.0,2023.0,3531369,40.7660739,-73.8331073,1116.02333082045,2501.57488270727,1011.27156678561,15.0,61.0
6627,Condo/Co-op,33-71 Prince St Unit 15F,Flushing,11354.0,977340.0,The Prince,716.0,2023.0,3531367,40.7660739,-73.8331073,1116.02333082045,2501.57488270727,1011.27156678561,15.0,61.0
6628,Condo/Co-op,33-71 Prince St Unit 12C,Flushing,11354.0,1012630.0,The Prince,773.0,2023.0,3529481,40.7662234,-73.8336459,1063.66333354847,2562.3209893902,1053.39473611178,14.0,55.0
6629,Condo/Co-op,33-71 Prince St Unit 12B,Flushing,11354.0,1012630.0,The Prince,773.0,2023.0,3529479,40.7662234,-73.8336459,1063.66333354847,2562.3209893902,1053.39473611178,14.0,55.0
6630,Condo/Co-op,33-71 Prince St Unit 12E,Flushing,11354.0,1003920.0,The Prince,752.0,2023.0,3498029,40.7662234,-73.8336459,1063.66333354847,2562.3209893902,1053.39473611178,14.0,55.0
6631,Condo/Co-op,33-71 Prince St Unit 12D,Flushing,11354.0,1023110.0,The Prince,781.0,2023.0,3529485,40.7662234,-73.8336459,1063.66333354847,2562.3209893902,1053.39473611178,14.0,55.0
6632,Condo/Co-op,33-71 Prince St Unit 12K,Flushing,11354.0,1006080.0,The Prince,768.0,2023.0,3529600,40.7662234,-73.8336459,1063.66333354847,2562.3209893902,1053.39473611178,14.0,55.0
6633,Condo/Co-op,33-71 Prince St Unit 12F,Flushing,11354.0,955860.0,The Prince,716.0,2023.0,3529489,40.7662234,-73.8336459,1063.66333354847,2562.3209893902,1053.39473611178,14.0,55.0
6634,Condo/Co-op,33-71 Prince St Unit 12G,Flushing,11354.0,955860.0,The Prince,716.0,2023.0,3529490,40.7662234,-73.8336459,1063.66333354847,2562.3209893902,1053.39473611178,14.0,55.0
6635,Condo/Co-op,33-71 Prince St Unit 12H,Flushing,11354.0,955860.0,The Prince,716.0,2023.0,3529491,40.7662234,-73.8336459,1063.66333354847,2562.3209893902,1053.39473611178,14.0,55.0
6636,Condo/Co-op,33-71 Prince St Unit 12I,Flushing,11354.0,955860.0,The Prince,716.0,2023.0,3529494,40.7662234,-73.8336459,1063.66333354847,2562.3209893902,1053.39473611178,14.0,55.0
6637,Condo/Co-op,33-71 Prince St Unit 12J,Flushing,11354.0,989235.0,The Prince,716.0,2023.0,3529594,40.7662234,-73.8336459,1063.66333354847,2562.3209893902,1053.39473611178,14.0,55.0
6638,Condo/Co-op,32-05 Linden Pl Unit A3,Flushing,11354.0,780000.0,Linden Plaza,1236.0,2003.0,3516022,40.767546,-73.8314686,1355.17042377726,2508.55449626568,1178.78289649472,18.0,44.0
6639,Condo/Co-op,31-31 138th St Unit 6F,Flushing,11354.0,438000.0,Linden Tower#2,1200.0,1957.0,3512671,40.7697637,-73.8300428,1603.52812212188,2647.84514202649,1493.82344158929,19.0,31.0
6640,Condo/Co-op,29-10 137th St Unit 4L,Flushing,11354.0,318000.0,Lt,800.0,1957.0,3526040,40.7712644,-73.8318272,1601.2813947264,2943.96028507004,1726.04316352012,16.0,23.0
6647,Condo/Co-op,33-71 Prince St Unit 7A,Flushing,11354.0,605235.0,The Prince,471.0,2023.0,3524048,40.7594624,-73.8320321,1005.60722920772,1932.07240906138,223.788310664848,7.0,97.0
6648,Condo/Co-op,33-71 Prince St Unit 10A,Flushing,11354.0,619365.0,The Prince,471.0,2023.0,3498028,40.7598978,-73.8326465,1011.61494305901,2016.90689612997,294.537287732604,8.0,97.0
6649,Condo/Co-op,33-71 Prince St Unit 10L,Flushing,11354.0,594380.0,The Prince,452.0,2023.0,3529040,40.7598978,-73.8326465,1011.61494305901,2016.90689612997,294.537287732604,8.0,97.0
6650,Condo/Co-op,33-71 Prince St Unit 8A,Flushing,11354.0,609945.0,The Prince,471.0,2023.0,3531332,40.7599237,-73.8326924,1011.62614302086,2022.96427952925,300.170776461304,8.0,97.0
6652,Condo/Co-op,37-20 Prince St Unit 10A,Flushing,11354.0,628000.0,Prince Plaza,574.0,2008.0,3509778,40.7602126,-73.8330397,1024.40410018236,2073.35826811357,346.923996996813,6.0,97.0
6653,Condo/Co-op,33-71 Prince St Unit 13L,Flushing,11354.0,607940.0,The Prince,452.0,2023.0,3531354,40.760436,-73.832602,1078.81728585345,2038.86437498738,311.562196885064,9.0,100.0
6654,Condo/Co-op,33-71 Prince St Unit 13A,Flushing,11354.0,633495.0,The Prince,471.0,2023.0,3531344,40.760436,-73.832602,1078.81728585345,2038.86437498738,311.562196885064,9.0,100.0
6655,Condo/Co-op,135-37 37th Ave Unit 6A,Flushing,11354.0,598000.0,Happy Buddha Tower Condo,670.0,2004.0,3503465,40.7613961,-73.8318955,1239.75216296051,2021.61273066015,335.863371549224,9.0,100.0
6657,Condo/Co-op,142-28 37th Ave Unit 4C,Flushing,11354.0,595000.0,37 Plaza Condo,607.0,2011.0,3518899,40.7624939,-73.8263315,1603.05376674493,1584.47545927364,591.945202776771,17.0,94.0
6658,Condo/Co-op,142-28 37th Ave Unit 2A,Flushing,11354.0,398000.0,37 Plaza,437.0,2011.0,3518967,40.7624939,-73.8263315,1603.05376674493,1584.47545927364,591.945202776771,17.0,94.0
6663,Condo/Co-op,33-71 Prince St Unit 6A,Flushing,11354.0,565200.0,The Prince,471.0,2023.0,3530001,40.7599496,-73.8327384,1011.67092284095,2029.03413195937,305.844211340265,8.0,97.0
6664,Condo/Co-op,33-71 Prince St Unit 8L,Flushing,11354.0,585340.0,The Prince,452.0,2023.0,3531338,40.7599237,-73.8326924,1011.62614302086,2022.96427952925,300.170776461304,8.0,97.0
6666,Condo/Co-op,40-26 College Point Blvd Unit 12A,Flushing,11354.0,748000.0,Skyview Parc,812.0,2010.0,3423356,40.7579019,-73.8344985,653.320231554305,1890.9261793188,556.522245625682,4.0,89.0
6667,Condo/Co-op,39-16 Prince St Unit 7E,Flushing,11354.0,680000.0,F&T Group,500.0,2012.0,3467663,40.7591421,-73.8323669,945.700104970834,1935.59804279942,268.705702616761,6.0,96.0
6668,Condo/Co-op,142-28 37th Ave Unit 3B,Flushing,11354.0,668000.0,37 Plaza,610.0,2011.0,3518244,40.7624939,-73.8263315,1603.05376674493,1584.47545927364,591.945202776771,17.0,94.0
6669,Condo/Co-op,142-25 37th Ave Unit 7D,Flushing,11354.0,649000.0,37 Coop,626.0,2005.0,3514396,40.7627502,-73.8267096,1646.64725006109,1640.94023290145,592.430173228542,17.0,94.0
6670,Condo/Co-op,40-22 College Point Bv Unit 12G,Flushing,11375.0,746000.0,Sky View,1829.8445839874412,2011.0,3520783,40.7578136,-73.8344408,647.106304530414,1876.55773764057,556.7884650362511,4.0,89.0
6671,Condo/Co-op,109-09 15th Ave Unit E302,College Point,11356.0,790000.0,Allura,1116.0,2019.0,3531805,40.7841342,-73.856907,1119.72628016521,6241.81271786386,4516.04653272609,4.0,0.0
6672,Condo/Co-op,109-09 15th Ave Unit Phn03,College Point,11356.0,764000.0,Allura,757.0,2019.0,3531807,40.7841342,-73.856907,1119.72628016521,6241.81271786386,4516.04653272609,4.0,0.0
6673,Condo/Co-op,109-09 15th Ave Unit S101,College Point,11356.0,535000.0,Allura,682.0,2019.0,3531799,40.7841342,-73.856907,1119.72628016521,6241.81271786386,4516.04653272609,4.0,0.0
6674,Condo/Co-op,109-09 15th Ave Unit S101,College Point,11356.0,535000.0,Allura,682.0,2019.0,3531799,40.7841342,-73.856907,1119.72628016521,6241.81271786386,4516.04653272609,4.0,0.0
6686,Condo/Co-op,109-09 15th Ave Unit S304,College Point,11356.0,1120000.0,Allura,1186.0,2019.0,3531403,40.7841342,-73.856907,1119.72628016521,6241.81271786386,4516.04653272609,4.0,0.0
6687,Condo/Co-op,109-09 15 Ave Unit PHS11,College Point,11356.0,1080000.0,Allura,1256.0,2019.0,3531113,40.7841342,-73.856907,1119.72628016521,6241.81271786386,4516.04653272609,4.0,0.0
6691,Multi-Family,115-23 14th Rd,College Point,11356.0,2060000.0,College Point,1829.8445839874412,1930.0,3491177,40.7848033,-73.851334,920.628116147376,5870.20785965689,4398.76130774528,4.0,4.0
6692,Condo/Co-op,142-05 Roosevelt Ave #214,Flushing,11354.0,538000.0,Barbizon,1300.0,1965.0,3461512,40.761002,-73.825895,1379.25029094599,1412.18292037283,504.318481369259,19.0,95.0
6693,Condo/Co-op,142-05 Roosevelt Ave #133,Flushing,11354.0,599000.0,Barbizon,1300.0,1965.0,3519785,40.761002,-73.825895,1379.25029094599,1412.18292037283,504.318481369259,19.0,95.0
6694,Condo/Co-op,142-05 Roosevelt Ave #214,Flushing,11354.0,538000.0,Barbizon,1300.0,1965.0,3461512,40.761002,-73.825895,1379.25029094599,1412.18292037283,504.318481369259,19.0,95.0
6695,Condo/Co-op,142-05 Roosevelt Ave #435,Flushing,11354.0,459000.0,Barbizon,950.0,1965.0,3523781,40.761002,-73.825895,1379.25029094599,1412.18292037283,504.318481369259,19.0,95.0
6696,Condo/Co-op,142-05 Roosevelt Ave #703,Flushing,11354.0,438000.0,The Barbizon,900.0,1965.0,3523472,40.761002,-73.825895,1379.25029094599,1412.18292037283,504.318481369259,19.0,95.0
6697,Condo/Co-op,142-05 Roosevelt Ave #310,Flushing,11354.0,325000.0,Barbizon,1829.8445839874412,1965.0,3524368,40.761002,-73.825895,1379.25029094599,1412.18292037283,504.318481369259,19.0,95.0
6698,Condo/Co-op,142-05 Roosevelt Ave #409,Flushing,11354.0,380000.0,Barbizon,1829.8445839874412,1965.0,3502669,40.761002,-73.825895,1379.25029094599,1412.18292037283,504.318481369259,19.0,95.0
6699,Condo/Co-op,142-05 Roosevelt Ave #721,Flushing,11354.0,230000.0,The Barbizon,2.0,1965.0,3482897,40.761002,-73.825895,1379.25029094599,1412.18292037283,504.318481369259,19.0,95.0
6700,Condo/Co-op,142-05 Roosevelt Ave #231,Flushing,11354.0,238000.0,Barbizon Owners,1829.8445839874412,1965.0,3492644,40.761002,-73.825895,1379.25029094599,1412.18292037283,504.318481369259,19.0,95.0
6701,Condo/Co-op,142-05 Roosevelt Ave #521,Flushing,11354.0,248000.0,The Barbizon Owner,1829.8445839874412,1965.0,3500831,40.761002,-73.825895,1379.25029094599,1412.18292037283,504.318481369259,19.0,95.0
6702,Condo/Co-op,142-05 Roosevelt Ave #331,Flushing,11354.0,248000.0,The Barbizon Owner,1829.8445839874412,1965.0,3502316,40.761002,-73.825895,1379.25029094599,1412.18292037283,504.318481369259,19.0,95.0
6703,Condo/Co-op,142-05 Roosevelt Ave #339,Flushing,11354.0,299000.0,The Barbizon,1829.8445839874412,1965.0,3525685,40.761002,-73.825895,1379.25029094599,1412.18292037283,504.318481369259,19.0,95.0
6704,Condo/Co-op,142-05 Roosevelt #602,Flushing,11354.0,349000.0,Barbizon,1829.8445839874412,1965.0,3517953,40.761002,-73.825895,1379.25029094599,1412.18292037283,504.318481369259,19.0,95.0
6705,Condo/Co-op,142-20 41st Ave Unit 5H,Flushing,11355.0,470000.0,Coop,1003.0,1958.0,3495614,40.759315,-73.824921,1122.05900694196,1190.2208964734,570.271528120509,21.0,98.0
6706,Condo/Co-op,41-07 Bowne St Unit 5M,Flushing,11355.0,488000.0,Foxwood,616.0,1961.0,3529463,40.7597079,-73.8235766,1180.51855080805,1091.75760115561,718.5641982256769,22.0,81.0
6707,Condo/Co-op,41-62 Bowne St Unit 11C,Flushing,11355.0,565000.0,Epic Tower,490.0,2021.0,3522679,40.7576255,-73.8231097,881.755764017845,904.472699064185,823.203786498633,19.0,81.0
6708,Condo/Co-op,143-16 41st Ave Unit 7E,Flushing,11355.0,644900.0,Ying City Plaza,540.0,2020.0,3530635,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6709,Condo/Co-op,143-16 41st Ave Unit 2E,Flushing,11355.0,548900.0,Ying City Plaza,499.0,2020.0,3527713,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6710,Condo/Co-op,143-16 41st Ave Unit 4E,Flushing,11355.0,614900.0,Ying City Plaza,540.0,2020.0,3527135,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6711,Condo/Co-op,143-16 41 Ave Unit 5E,Flushing,11355.0,624900.0,Ying City Plaza,540.0,2020.0,3529022,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6712,Condo/Co-op,143-16 41st Ave Unit 6E,Flushing,11355.0,634900.0,Ying City Plaza,1829.8445839874412,2020.0,3530623,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6713,Condo/Co-op,143-16 41st Ave Unit 7A,Flushing,11355.0,620800.0,Ying City Plaza,518.0,2020.0,3530630,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6714,Condo/Co-op,143-16 41st Ave Unit 2C,Flushing,11355.0,510400.0,Ying City Plaza,464.0,2020.0,3527115,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6715,Condo/Co-op,143-16 41st Ave Unit 3C,Flushing,11355.0,515400.0,Ying City Plaza,464.0,2020.0,3527834,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6716,Condo/Co-op,143-16 41st Ave Unit 2C,Flushing,11355.0,510400.0,Ying City Plaza,464.0,2020.0,3527115,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6717,Condo/Co-op,143-16 41st Ave Unit 3C,Flushing,11355.0,515400.0,Ying City Plaza,464.0,2020.0,3527834,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6718,Condo/Co-op,143-16 41st Ave Unit 4A,Flushing,11355.0,590800.0,Ying City Plaza,518.0,2020.0,3527889,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6719,Condo/Co-op,143-16 41st Ave Unit 7C,Flushing,11355.0,555400.0,Ying City Plaza,1829.8445839874412,2020.0,3530633,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6720,Condo/Co-op,143-16 41st Ave Unit 6C,Flushing,11355.0,545400.0,Ying City Plaza,464.0,2020.0,3530605,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6721,Condo/Co-op,143-16 41st Ave Unit 6D,Flushing,11355.0,767100.0,Ying City Plaza,661.0,2020.0,3530614,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6722,Condo/Co-op,143-16 41st Ave Unit 3D,Flushing,11355.0,737100.0,Ying City Plaza,661.0,2020.0,3527127,40.7598819,-73.8230904,1210.86429821896,1062.7009112786,773.622864808229,23.0,81.0
6723,Condo/Co-op,143-26 41st Ave Unit 4C,Flushing,11355.0,481950.0,Madison Eight Tower,459.0,2009.0,3479608,40.7598768,-73.8228894,1212.81146833076,1044.47610688721,795.92821629487,22.0,81.0
6724,Condo/Co-op,143-28 41st Ave Unit 8A,Flushing,11355.0,598400.0,Stern 88 Condo Corp.,544.0,2016.0,3479854,40.759914,-73.822716,1220.86966119027,1032.69532696349,815.497482687879,23.0,76.0
6725,Condo/Co-op,143-28 41st Ave Unit 2A,Flushing,11355.0,490600.0,Stern 88 Condo Corp.,446.0,2016.0,3479814,40.759914,-73.822716,1220.86966119027,1032.69532696349,815.497482687879,23.0,76.0
6726,Condo/Co-op,143-28 41st Ave Unit 6A,Flushing,11355.0,463100.0,Stern 88 Condo Corp.,421.0,2016.0,3479846,40.759914,-73.822716,1220.86966119027,1032.69532696349,815.497482687879,23.0,76.0
6727,Condo/Co-op,38-30 Parsons Blvd Unit 2F,Flushing,11354.0,619000.0,The Parsons Condominium,727.0,2007.0,3511445,40.7617153,-73.8225619,1485.45786930112,1204.51872882562,887.570328155357,21.0,68.0
6728,Condo/Co-op,143-40 Roosevelt Ave Unit 4G,Flushing,11354.0,335000.0,Blair House Owner,1829.8445839874412,1962.0,3522930,40.7610982,-73.8225619,1395.58520352467,1137.54673241673,860.00948351529,21.0,73.0
6729,Condo/Co-op,143-40 41st Ave #3,Flushing,11355.0,469000.0,Harwyn Owners Corp,1000.0,1958.0,3519669,40.759993,-73.822427,1237.37021953548,1015.25387975256,848.330540300807,25.0,78.0
